match_id,date,venue,match_type,team_1,team_2
1443787,2024-08-28,"Guernsey Rovers Athletic Club Ground, Port Soif",T20,Cyprus,Malta
1443788,2024-08-28,"Guernsey Rovers Athletic Club Ground, Port Soif",T20,Czech Republic,Estonia
1443789,2024-08-28,"King George V Sports Ground, Castel",T20,Denmark,Guernsey
1444652,2024-12-01,"Queens Sports Club, Bulawayo",T20,Pakistan,Zimbabwe
1444653,2024-12-03,"Queens Sports Club, Bulawayo",T20,Zimbabwe,Pakistan
1444654,2024-12-05,"Queens Sports Club, Bulawayo",T20,Pakistan,Zimbabwe
1444947,2024-08-02,"Mladost Cricket Ground, Zagreb",T20,Croatia,Spain
1444948,2024-08-03,"Mladost Cricket Ground, Zagreb",T20,Croatia,Spain
1444949,2024-08-03,"Mladost Cricket Ground, Zagreb",T20,Croatia,Spain
1444950,2024-08-04,"Mladost Cricket Ground, Zagreb",T20,Spain,Croatia
1444951,2024-08-04,"Mladost Cricket Ground, Zagreb",T20,Spain,Croatia
1444952,2024-08-17,"Faleata Oval No 2, Apia",T20,Vanuatu,Cook Islands
1444953,2024-08-17,"Faleata Oval No 2, Apia",T20,Fiji,Samoa
1444954,2024-08-19,"Faleata Oval No 2, Apia",T20,Samoa,Cook Islands
1444955,2024-08-19,"Faleata Oval No 2, Apia",T20,Vanuatu,Fiji
1444956,2024-08-20,"Faleata Oval No 2, Apia",T20,Samoa,Vanuatu
1444957,2024-08-20,"Faleata Oval No 2, Apia",T20,Fiji,Cook Islands
1444958,2024-08-21,"Faleata Oval No 2, Apia",T20,Samoa,Fiji
1444959,2024-08-21,"Faleata Oval No 2, Apia",T20,Vanuatu,Cook Islands
1444960,2024-08-23,"Faleata Oval No 2, Apia",T20,Vanuatu,Fiji
1444961,2024-08-23,"Faleata Oval No 2, Apia",T20,Samoa,Cook Islands
1444962,2024-08-24,"Faleata Oval No 2, Apia",T20,Fiji,Cook Islands
1444963,2024-08-24,"Faleata Oval No 2, Apia",T20,Samoa,Vanuatu
1446761,2024-08-23,"Sportpark Maarschalkerweerd, Utrecht",T20,Canada,Netherlands
1446762,2024-08-24,"Sportpark Maarschalkerweerd, Utrecht",T20,Canada,United States of America
1446763,2024-08-25,"Sportpark Maarschalkerweerd, Utrecht",T20,Netherlands,United States of America
1446764,2024-08-26,"Sportpark Maarschalkerweerd, Utrecht",T20,Canada,Netherlands
1446765,2024-08-27,"Sportpark Westvliet, The Hague",T20,United States of America,Canada
1446766,2024-08-28,"Sportpark Westvliet, The Hague",T20,Netherlands,United States of America
1446771,2024-08-21,"Selangor Turf Club, Kuala Lumpur",T20,Hong Kong,Kuwait
1446772,2024-08-22,"Selangor Turf Club, Kuala Lumpur",T20,Kuwait,Malaysia
1446773,2024-08-23,"Selangor Turf Club, Kuala Lumpur",T20,Malaysia,Hong Kong
1446774,2024-08-24,"Selangor Turf Club, Kuala Lumpur",T20,Hong Kong,Kuwait
1446775,2024-08-25,"Selangor Turf Club, Kuala Lumpur",T20,Kuwait,Malaysia
1446776,2024-08-26,"Selangor Turf Club, Kuala Lumpur",T20,Hong Kong,Malaysia
1446777,2024-08-27,"Selangor Turf Club, Kuala Lumpur",T20,Hong Kong,Kuwait
1447477,2024-08-30,"Bayuemas Oval, Kuala Lumpur",T20,Malaysia,Maldives
1447478,2024-08-30,"YSD-UKM Cricket Oval, Bangi",T20,Myanmar,Hong Kong
1447479,2024-08-30,"Bayuemas Oval, Kuala Lumpur",T20,Kuwait,Mongolia
1447480,2024-08-31,"Bayuemas Oval, Kuala Lumpur",T20,Singapore,Maldives
1447481,2024-08-31,"YSD-UKM Cricket Oval, Bangi",T20,Myanmar,Malaysia
1447482,2024-08-31,"Bayuemas Oval, Kuala Lumpur",T20,Mongolia,Hong Kong
1447483,2024-09-02,"Bayuemas Oval, Kuala Lumpur",T20,Hong Kong,Singapore
1447484,2024-09-02,"YSD-UKM Cricket Oval, Bangi",T20,Kuwait,Maldives
1447485,2024-09-02,"YSD-UKM Cricket Oval, Bangi",T20,Myanmar,Mongolia
1447486,2024-09-03,"YSD-UKM Cricket Oval, Bangi",T20,Maldives,Hong Kong
1447487,2024-09-03,"Bayuemas Oval, Kuala Lumpur",T20,Myanmar,Kuwait
1447488,2024-09-03,"YSD-UKM Cricket Oval, Bangi",T20,Malaysia,Singapore
1447489,2024-09-05,"Bayuemas Oval, Kuala Lumpur",T20,Malaysia,Kuwait
1447490,2024-09-05,"YSD-UKM Cricket Oval, Bangi",T20,Mongolia,Singapore
1447491,2024-09-05,"Bayuemas Oval, Kuala Lumpur",T20,Myanmar,Maldives
1447492,2024-09-06,"Bayuemas Oval, Kuala Lumpur",T20,Maldives,Mongolia
1447493,2024-09-06,"YSD-UKM Cricket Oval, Bangi",T20,Kuwait,Singapore
1447494,2024-09-07,"Bayuemas Oval, Kuala Lumpur",T20,Malaysia,Hong Kong
1447495,2024-09-09,"Bayuemas Oval, Kuala Lumpur",T20,Myanmar,Singapore
1447496,2024-09-09,"YSD-UKM Cricket Oval, Bangi",T20,Mongolia,Malaysia
1447497,2024-09-09,"YSD-UKM Cricket Oval, Bangi",T20,Hong Kong,Kuwait
1448346,2025-06-06,"Riverside Ground, Chester-le-Street",T20,England,West Indies
1448347,2025-06-08,"County Ground, Bristol",T20,West Indies,England
1448348,2025-06-10,"The Rose Bowl, Southampton",T20,England,West Indies
1448357,2025-09-10,"Sophia Gardens, Cardiff",T20,South Africa,England
1448358,2025-09-12,"Old Trafford, Manchester",T20,England,South Africa
1448360,2025-09-17,"The Village, Malahide, Dublin",T20,Ireland,England
1448362,2025-09-21,"The Village, Malahide, Dublin",T20,Ireland,England
1449301,2024-11-08,"Kingsmead, Durban",T20,India,South Africa
1449302,2024-11-10,"St George's Park, Gqeberha",T20,India,South Africa
1449303,2024-11-13,"SuperSport Park, Centurion",T20,India,South Africa
1449304,2024-11-15,"The Wanderers Stadium, Johannesburg",T20,India,South Africa
1450751,2024-09-21,"Gymkhana Club Ground, Dar-es-Salaam",T20,Malawi,Lesotho
1450752,2024-09-21,"Gymkhana Club Ground, Dar-es-Salaam",T20,Cameroon,Ghana
1450753,2024-09-21,University of Dar-es-Salaam Ground,T20,Mali,Tanzania
1450754,2024-09-22,"Gymkhana Club Ground, Dar-es-Salaam",T20,Mali,Cameroon
1450755,2024-09-22,University of Dar-es-Salaam Ground,T20,Malawi,Ghana
1450757,2024-09-24,University of Dar-es-Salaam Ground,T20,Ghana,Lesotho
1450758,2024-09-24,"Gymkhana Club Ground, Dar-es-Salaam",T20,Cameroon,Tanzania
1450759,2024-09-24,University of Dar-es-Salaam Ground,T20,Mali,Malawi
1450760,2024-09-25,University of Dar-es-Salaam Ground,T20,Ghana,Tanzania
1450761,2024-09-25,"Gymkhana Club Ground, Dar-es-Salaam",T20,Lesotho,Mali
1450762,2024-09-25,University of Dar-es-Salaam Ground,T20,Cameroon,Malawi
1450763,2024-09-26,"Gymkhana Club Ground, Dar-es-Salaam",T20,Mali,Ghana
1450764,2024-09-26,University of Dar-es-Salaam Ground,T20,Lesotho,Cameroon
1450765,2024-09-26,"Gymkhana Club Ground, Dar-es-Salaam",T20,Tanzania,Malawi
1450766,2024-09-25,"Yeonhui Cricket Ground, Incheon",T20,Japan,Indonesia
1450767,2024-09-26,"Yeonhui Cricket Ground, Incheon",T20,Japan,Philippines
1450768,2024-09-28,"Yeonhui Cricket Ground, Incheon",T20,Philippines,Japan
1450769,2024-09-28,"Yeonhui Cricket Ground, Incheon",T20,South Korea,Indonesia
1450770,2024-09-29,"Yeonhui Cricket Ground, Incheon",T20,Philippines,Indonesia
1450771,2024-09-29,"Yeonhui Cricket Ground, Incheon",T20,South Korea,Japan
1450772,2024-10-01,"Yeonhui Cricket Ground, Incheon",T20,Japan,Indonesia
1450773,2024-10-01,"Yeonhui Cricket Ground, Incheon",T20,Philippines,South Korea
1450774,2024-10-02,"Yeonhui Cricket Ground, Incheon",T20,Japan,Philippines
1450775,2024-10-02,"Yeonhui Cricket Ground, Incheon",T20,Indonesia,South Korea
1450776,2024-10-04,"Yeonhui Cricket Ground, Incheon",T20,Indonesia,Philippines
1450777,2024-10-04,"Yeonhui Cricket Ground, Incheon",T20,Japan,South Korea
1450778,2024-10-05,"Yeonhui Cricket Ground, Incheon",T20,Philippines,South Korea
1450779,2024-10-05,"Yeonhui Cricket Ground, Incheon",T20,Japan,Indonesia
1450817,2024-09-29,"Wanderers Cricket Ground, Windhoek",T20,United Arab Emirates,Namibia
1450818,2024-09-30,"Wanderers Cricket Ground, Windhoek",T20,United States of America,United Arab Emirates
1450819,2024-10-01,"Wanderers Cricket Ground, Windhoek",T20,United States of America,Namibia
1450820,2024-10-02,"Wanderers Cricket Ground, Windhoek",T20,Namibia,United Arab Emirates
1450821,2024-10-04,"Wanderers Cricket Ground, Windhoek",T20,United Arab Emirates,United States of America
1450822,2024-10-05,"Wanderers Cricket Ground, Windhoek",T20,Namibia,United States of America
1450823,2024-09-28,"Maple Leaf North-West Ground, King City",T20,Canada,Nepal
1450824,2024-09-29,"Maple Leaf North-West Ground, King City",T20,Nepal,Oman
1450825,2024-09-30,"Maple Leaf North-West Ground, King City",T20,Canada,Oman
1450826,2024-10-01,"Maple Leaf North-West Ground, King City",T20,Nepal,Canada
1450827,2024-10-02,"Maple Leaf North-West Ground, King City",T20,Nepal,Oman
1450828,2024-10-03,"Maple Leaf North-West Ground, King City",T20,Oman,Canada
1451814,2024-10-13,Rangiri Dambulla International Stadium,T20,Sri Lanka,West Indies
1451815,2024-10-15,Rangiri Dambulla International Stadium,T20,Sri Lanka,West Indies
1451816,2024-10-17,Rangiri Dambulla International Stadium,T20,West Indies,Sri Lanka
1452624,2024-09-30,Europa Sports Complex,T20,Serbia,Gibraltar
1452625,2024-09-30,Europa Sports Complex,T20,Serbia,Gibraltar
1453518,2024-10-17,"Grand Prairie Stadium, Dallas",T20,Nepal,United States of America
1453519,2024-10-19,"Grand Prairie Stadium, Dallas",T20,Nepal,United States of America
1453520,2024-10-20,"Grand Prairie Stadium, Dallas",T20,United States of America,Nepal
1453903,2024-10-12,Sao Fernando Polo and Cricket Club,T20,Brazil,Mexico
1453909,2024-10-13,Sao Fernando Polo and Cricket Club,T20,Mexico,Argentina
1453911,2024-10-19,Gelephu International Cricket Ground,T20,Thailand,Bhutan
1453912,2024-10-19,Gelephu International Cricket Ground,T20,Indonesia,Maldives
1453913,2024-10-20,Gelephu International Cricket Ground,T20,Maldives,Bhutan
1453914,2024-10-20,Gelephu International Cricket Ground,T20,Indonesia,Thailand
1453915,2024-10-22,Gelephu International Cricket Ground,T20,Thailand,Maldives
1453916,2024-10-22,Gelephu International Cricket Ground,T20,Bhutan,Indonesia
1453917,2024-10-23,Gelephu International Cricket Ground,T20,Thailand,Indonesia
1453918,2024-10-23,Gelephu International Cricket Ground,T20,Bhutan,Maldives
1453919,2024-10-24,Gelephu International Cricket Ground,T20,Indonesia,Bhutan
1453922,2024-10-19,"Gymkhana Club Ground, Nairobi",T20,Zimbabwe,Seychelles
1453923,2024-10-19,"Ruaraka Sports Club Ground, Nairobi",T20,Kenya,Mozambique
1453924,2024-10-24,"Ruaraka Sports Club Ground, Nairobi",T20,Rwanda,Seychelles
1453925,2024-10-24,"Gymkhana Club Ground, Nairobi",T20,Zimbabwe,Kenya
1453926,2024-10-24,"Ruaraka Sports Club Ground, Nairobi",T20,Gambia,Mozambique
1453927,2024-10-20,"Gymkhana Club Ground, Nairobi",T20,Mozambique,Zimbabwe
1453929,2024-10-20,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Kenya
1453930,2024-10-23,"Ruaraka Sports Club Ground, Nairobi",T20,Seychelles,Kenya
1453931,2024-10-23,"Gymkhana Club Ground, Nairobi",T20,Rwanda,Mozambique
1453932,2024-10-23,"Ruaraka Sports Club Ground, Nairobi",T20,Zimbabwe,Gambia
1453933,2024-10-22,"Gymkhana Club Ground, Nairobi",T20,Mozambique,Seychelles
1453934,2024-10-22,"Gymkhana Club Ground, Nairobi",T20,Kenya,Gambia
1453935,2024-10-22,"Ruaraka Sports Club Ground, Nairobi",T20,Zimbabwe,Rwanda
1454384,2024-10-09,"TCA Oval, Blantyre",T20,Malawi,Rwanda
1454385,2024-10-10,"TCA Oval, Blantyre",T20,Malawi,Rwanda
1454388,2024-10-13,"TCA Oval, Blantyre",T20,Malawi,Rwanda
1454819,2024-11-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Netherlands,Oman
1454820,2024-11-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Netherlands,Oman
1454821,2024-11-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20,Netherlands,Oman
1456013,2024-10-18,"Sikh Union Club Ground, Nairobi",T20,Kenya,Seychelles
1456441,2024-11-09,Rangiri Dambulla International Stadium,T20,New Zealand,Sri Lanka
1456442,2024-11-10,Rangiri Dambulla International Stadium,T20,New Zealand,Sri Lanka
1456867,2024-11-12,Udayana Cricket Ground,T20,Indonesia,Myanmar
1456868,2024-11-13,Udayana Cricket Ground,T20,Myanmar,Indonesia
1456869,2024-11-15,Udayana Cricket Ground,T20,Myanmar,Indonesia
1456870,2024-11-16,Udayana Cricket Ground,T20,Myanmar,Indonesia
1456871,2024-11-17,Udayana Cricket Ground,T20,Indonesia,Myanmar
1456872,2024-11-19,Udayana Cricket Ground,T20,Myanmar,Indonesia
1457217,2024-11-19,"West End Park International Cricket Stadium, Doha",T20,Thailand,Qatar
1457218,2024-11-19,University of Doha for Science and Technology,T20,United Arab Emirates,Bhutan
1457219,2024-11-19,"West End Park International Cricket Stadium, Doha",T20,Bahrain,Saudi Arabia
1457220,2024-11-20,"West End Park International Cricket Stadium, Doha",T20,Thailand,Cambodia
1457221,2024-11-20,University of Doha for Science and Technology,T20,Bhutan,Qatar
1457222,2024-11-20,"West End Park International Cricket Stadium, Doha",T20,United Arab Emirates,Saudi Arabia
1457223,2024-11-22,"West End Park International Cricket Stadium, Doha",T20,Cambodia,United Arab Emirates
1457224,2024-11-22,University of Doha for Science and Technology,T20,Bahrain,Thailand
1457225,2024-11-22,University of Doha for Science and Technology,T20,Saudi Arabia,Bhutan
1457226,2024-11-23,"West End Park International Cricket Stadium, Doha",T20,Bahrain,Bhutan
1457227,2024-11-23,University of Doha for Science and Technology,T20,United Arab Emirates,Thailand
1457228,2024-11-23,University of Doha for Science and Technology,T20,Qatar,Cambodia
1457229,2024-11-25,"West End Park International Cricket Stadium, Doha",T20,Qatar,Bahrain
1457230,2024-11-25,University of Doha for Science and Technology,T20,Cambodia,Saudi Arabia
1457231,2024-11-25,"West End Park International Cricket Stadium, Doha",T20,Thailand,Bhutan
1457232,2024-11-26,"West End Park International Cricket Stadium, Doha",T20,Thailand,Saudi Arabia
1457233,2024-11-26,University of Doha for Science and Technology,T20,Bahrain,Cambodia
1457234,2024-11-26,"West End Park International Cricket Stadium, Doha",T20,United Arab Emirates,Qatar
1457235,2024-11-28,"West End Park International Cricket Stadium, Doha",T20,Bhutan,Cambodia
1457236,2024-11-28,University of Doha for Science and Technology,T20,Saudi Arabia,Qatar
1457350,2024-10-28,Jinja Cricket Ground,T20,Bahrain,Uganda
1457351,2024-10-29,Jinja Cricket Ground,T20,Bahrain,Uganda
1459278,2024-11-28,University of Doha for Science and Technology,T20,Bahrain,United Arab Emirates
1459374,2024-11-23,"Tafawa Balewa Square Cricket Oval, Lagos",T20,Botswana,Eswatini
1459375,2024-11-23,"Tafawa Balewa Square Cricket Oval, Lagos",T20,Sierra Leone,Ivory Coast
1459376,2024-11-23,University of Lagos Cricket Oval,T20,Nigeria,St Helena
1459377,2024-11-28,"Nigeria Cricket Federation Oval 1, Abuja",T20,Ivory Coast,St Helena
1459378,2024-11-28,"Nigeria Cricket Federation Oval 2, Abuja",T20,Sierra Leone,Eswatini
1459379,2024-11-28,"Nigeria Cricket Federation Oval 2, Abuja",T20,Nigeria,Botswana
1459380,2024-11-26,"Nigeria Cricket Federation Oval 1, Abuja",T20,St Helena,Sierra Leone
1459381,2024-11-26,"Nigeria Cricket Federation Oval 1, Abuja",T20,Eswatini,Nigeria
1459382,2024-11-26,"Nigeria Cricket Federation Oval 2, Abuja",T20,Ivory Coast,Botswana
1459383,2024-11-27,"Nigeria Cricket Federation Oval 2, Abuja",T20,Nigeria,Sierra Leone
1459384,2024-11-27,"Nigeria Cricket Federation Oval 1, Abuja",T20,St Helena,Botswana
1459385,2024-11-27,"Nigeria Cricket Federation Oval 2, Abuja",T20,Ivory Coast,Eswatini
1459386,2024-11-24,University of Lagos Cricket Oval,T20,Sierra Leone,Botswana
1459387,2024-11-24,"Tafawa Balewa Square Cricket Oval, Lagos",T20,Nigeria,Ivory Coast
1459388,2024-11-24,University of Lagos Cricket Oval,T20,Eswatini,St Helena
1462877,2024-12-06,"St Albans Club, Buenos Aires",T20,Panama,Suriname
1462878,2024-12-06,"St George's College Ground, Buenos Aires",T20,Bahamas,Brazil
1462880,2024-12-07,"Hurlingham Club Ground, Buenos Aires",T20,Mexico,Brazil
1462881,2024-12-07,"St George's College Ground, Buenos Aires",T20,Argentina,Belize
1462882,2024-12-07,"Hurlingham Club Ground, Buenos Aires",T20,Bermuda,Suriname
1462883,2024-12-07,"St George's College Ground, Buenos Aires",T20,Cayman Islands,Panama
1462884,2024-12-08,"St Albans Club, Buenos Aires",T20,Panama,Bermuda
1462885,2024-12-08,"Hurlingham Club Ground, Buenos Aires",T20,Bahamas,Argentina
1462886,2024-12-08,"St Albans Club, Buenos Aires",T20,Suriname,Brazil
1462887,2024-12-08,"Hurlingham Club Ground, Buenos Aires",T20,Cayman Islands,Belize
1462888,2024-12-10,"Hurlingham Club Ground, Buenos Aires",T20,Cayman Islands,Suriname
1462889,2024-12-10,"St Albans Club, Buenos Aires",T20,Bahamas,Belize
1462890,2024-12-10,"Hurlingham Club Ground, Buenos Aires",T20,Mexico,Bermuda
1462891,2024-12-10,"St Albans Club, Buenos Aires",T20,Panama,Argentina
1462892,2024-12-11,"St George's College Ground, Buenos Aires",T20,Mexico,Cayman Islands
1462893,2024-12-11,"Hurlingham Club Ground, Buenos Aires",T20,Bahamas,Panama
1462894,2024-12-11,"St George's College Ground, Buenos Aires",T20,Bermuda,Brazil
1462895,2024-12-11,"Hurlingham Club Ground, Buenos Aires",T20,Suriname,Argentina
1462896,2024-12-12,"Belgrano Athletic Club Ground, Buenos Aires",T20,Panama,Brazil
1462897,2024-12-12,"St George's College Ground, Buenos Aires",T20,Suriname,Mexico
1462898,2024-12-12,"Belgrano Athletic Club Ground, Buenos Aires",T20,Bahamas,Cayman Islands
1462899,2024-12-12,"St George's College Ground, Buenos Aires",T20,Bermuda,Belize
1462900,2024-12-14,"St Albans Club, Buenos Aires",T20,Cayman Islands,Brazil
1462901,2024-12-14,"Belgrano Athletic Club Ground, Buenos Aires",T20,Bahamas,Suriname
1462902,2024-12-14,"St Albans Club, Buenos Aires",T20,Panama,Belize
1462903,2024-12-14,"Belgrano Athletic Club Ground, Buenos Aires",T20,Argentina,Mexico
1462904,2024-12-15,"Belgrano Athletic Club Ground, Buenos Aires",T20,Brazil,Belize
1462905,2024-12-15,"Hurlingham Club Ground, Buenos Aires",T20,Cayman Islands,Argentina
1462906,2024-12-15,"Belgrano Athletic Club Ground, Buenos Aires",T20,Bermuda,Bahamas
1462907,2024-12-15,"Hurlingham Club Ground, Buenos Aires",T20,Panama,Mexico
1462908,2024-12-16,"St Albans Club, Buenos Aires",T20,Bermuda,Cayman Islands
1462909,2024-12-16,"St George's College Ground, Buenos Aires",T20,Bahamas,Mexico
1462910,2024-12-16,"St Albans Club, Buenos Aires",T20,Belize,Suriname
1462911,2024-12-16,"St George's College Ground, Buenos Aires",T20,Argentina,Brazil
1462912,2024-12-04,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Botswana
1462913,2024-12-13,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Rwanda
1462914,2024-12-08,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Botswana
1462915,2024-12-06,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Uganda
1462916,2024-12-04,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Nigeria
1462917,2024-12-11,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Nigeria
1462918,2024-12-11,"Gahanga International Cricket Stadium, Rwanda",T20,Rwanda,Botswana
1462919,2024-12-05,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Botswana
1462920,2024-12-12,"Gahanga International Cricket Stadium, Rwanda",T20,Botswana,Nigeria
1462921,2024-12-05,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Rwanda
1462922,2024-12-09,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Rwanda
1462923,2024-12-12,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Rwanda
1462924,2024-12-06,"Gahanga International Cricket Stadium, Rwanda",T20,Botswana,Rwanda
1462925,2024-12-08,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Uganda
1462926,2024-12-02,"Hurlingham Club Ground, Buenos Aires",T20,Bermuda,Argentina
1462927,2024-12-07,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Botswana
1462928,2024-12-09,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Botswana
1462930,2024-12-13,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Botswana
1462931,2024-12-07,"Gahanga International Cricket Stadium, Rwanda",T20,Uganda,Rwanda
1462932,2024-12-14,"Gahanga International Cricket Stadium, Rwanda",T20,Nigeria,Uganda
1463652,2024-12-13,"ICC Academy, Dubai",T20,Bahrain,United Arab Emirates
1463653,2024-12-13,"ICC Academy, Dubai",T20,Saudi Arabia,Kuwait
1463654,2024-12-14,"ICC Academy, Dubai",T20,Bahrain,Kuwait
1463655,2024-12-14,"ICC Academy, Dubai",T20,Oman,Qatar
1463656,2024-12-15,"ICC Academy, Dubai",T20,United Arab Emirates,Oman
1463657,2024-12-15,"ICC Academy, Dubai",T20,Qatar,Saudi Arabia
1463658,2024-12-16,"ICC Academy, Dubai",T20,Saudi Arabia,Bahrain
1463659,2024-12-16,"ICC Academy, Dubai",T20,United Arab Emirates,Kuwait
1463660,2024-12-17,"ICC Academy, Dubai",T20,Qatar,Kuwait
1463661,2024-12-17,"ICC Academy, Dubai",T20,Oman,Bahrain
1463662,2024-12-18,"ICC Academy, Dubai",T20,Oman,Saudi Arabia
1463663,2024-12-18,"ICC Academy, Dubai",T20,United Arab Emirates,Qatar
1463664,2024-12-19,"ICC Academy, Dubai",T20,Saudi Arabia,United Arab Emirates
1463665,2024-12-20,"ICC Academy, Dubai",T20,Bahrain,Qatar
